Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Payment_of_Min_Amount,Total_EMI_per_month,Credit_Score
100148.8,8175.733333333334,6.0,6.0,18.0,24.0,4.13,11.0,2.0,337.84,2.0,194.67031653560883,2
151722.56,12352.546666666669,5.0,5.0,2.0,14.0,2.89,1.0,3.0,218.25,1.0,164.95207935104418,0
105565.71,8813.1425,7.0,3.0,7.0,13.0,13.63,9.0,3.0,1024.88,2.0,0.0,0
122922.24,10210.52,2.0,4.0,10.0,13.0,3.45,3.0,1.0,1424.04,1.0,59.65608313787898,1
40692.4,3686.033333333333,9.0,8.0,18.0,34.0,5.32,12.0,0.0,4128.29,2.0,200.62661319271385,1
14620.51,1249.641,9.0,7.0,29.0,29.0,9.4,12.0,2.0,2482.1,2.0,82.51268340525161,2
59237.96,4693.496666666667,10.0,7.0,18.0,19.0,2.3,15.0,3.0,1593.75,2.0,319.1632016801445,1
8242.335,800.8947499999999,7.0,9.0,29.0,36.0,0.9000000000000004,13.0,3.0,2604.83,2.0,24.963103584266943,1
40214.54,3470.211666666666,3.0,5.0,21.0,26.0,11.99,9.0,3.0,1997.76,2.0,71.41267637595884,1
179068.04,14978.336666666668,5.0,6.0,6.0,30.0,11.86,2.0,1.0,484.16,1.0,501.2124041604145,1
68090.85,5717.2375,7.0,4.0,20.0,5.0,2.43,4.0,2.0,791.78,1.0,31.245931355663675,2
33720.51,2678.0425,7.0,4.0,16.0,13.0,15.47,3.0,3.0,583.96,2.0,43.61419714872216,1
20436.315,1757.9533333333334,1.0,3.0,7.0,14.0,4.86,1.0,3.0,783.77,1.0,20.366031738448275,2
46246.9,3775.908333333333,7.0,5.0,11.0,23.0,9.46,4.0,2.0,1120.46,2.0,223.6858516684369,2
20299.4,1808.1281666666666,9.0,6.0,22.0,51.0,28.12,10.0,0.0,3917.82,2.0,75.77365520391602,2
40925.46,3152.455,5.0,5.0,31.0,30.0,14.12,12.0,2.0,1490.42,2.0,63.99511936370772,1
19496703.0,8856.165,3.0,4.0,12.0,15.0,3.27,7.0,2.0,877.65,1.0,99.7907942147834,2
9598.38,727.0342499999999,7.0,6.0,20.0,20.0,5.838000000000001,3.0,3.0,878.44,2.0,15.402638451284131,2
89869.72,7626.143333333332,3.0,509.0,15.0,20.0,9.2,5.0,3.0,658.47,2.0,263.18996252711474,2
115104.72,9395.06,5.0,3.0,17.0,18.0,15.94,8.0,3.0,950.44,2.0,150.30252347892798,2
16744.76,1245.3966666666663,10.0,5.0,15.0,20.0,16.65,11.0,2.0,2660.39,2.0,84.572968099745,1
21526.91,1540.9091666666666,6.0,6.0,19.0,19.0,19.28,7.0,2.0,261.14,2.0,20.92322689362099,2
130353.38999999998,10949.7825,5.0,6.0,10.0,2.0,10.39,4.0,3.0,804.31,0.0,104.74620197665531,1
105667.62,8668.635,7.0,3.0,15.0,32.0,10.87,3.0,2.0,511.96,1.0,318.5010526317579,2
29695.58,2601.6316666666667,8.0,3.0,3.0,5.0,7.46,3.0,1.0,133.56,1.0,0.0,0
15908.46,1426.705,9.0,9.0,24.0,23.0,1.74,10.0,0.0,3099.7,2.0,87.78786261669974,1
34838.94,2895.245000000001,3.0,1133.0,20.0,23.0,16.560000000000002,7.0,3.0,1958.28,2.0,74.41338889320153,1
67082.16,5622.18,8.0,8.0,18.0,33.0,4.96,11.0,0.0,1734.87,2.0,252.29165813289544,1
27767.57,2355.964166666666,5.0,7.0,20.0,14.0,9.81,4.0,2.0,1262.27,2.0,0.0,2
20602.02,1727.835,10.0,8.0,23.0,17.0,4.49,9.0,0.0,4946.5,2.0,93.60095036217648,1
14584.155,1017.9522499999999,4.0,6.0,4.0,19.0,10.46,1.0,2.0,883.9,1.0,24.71282860421116,0
32795.94,2929.995000000001,3.0,5.0,1.0,7.0,4.57,3.0,1.0,725.14,1.0,55.29188211276925,0
32424.34,2561.028333333333,3.0,5.0,5.0,9.0,10.46,4.0,2.0,159.9,2.0,0.0,2
36963.52,3155.332333333333,9.0,10.0,23.0,54.0,4.27,17.0,0.0,2518.8,2.0,203.6009926540305,1
14293.11,1112.0925,6.0,9.0,24.0,59.0,20.61,10.0,0.0,3491.37,2.0,46.06385912955504,1
55071.72,4524.31,6.0,3.0,20.0,6.0,3.31,4.0,2.0,224.35,1.0,157.69143055491742,2
69563.34,5738.945,1.0,4.0,2.0,5.0,5.94,3.0,1.0,164.52,0.0,137.77806738072866,2
39829.0,3146.083333333333,4.0,6.0,14.0,8.0,19.04,8.0,2.0,1426.83,2.0,71.45002882035034,2
17599.48,1202.6233333333332,2.0,6.0,6.0,12.0,7.01,0.0,1.0,1426.15,1.0,13.08069087982678,0
14619.875,1058.3229166666667,4.0,5.0,6.0,21.0,5.38,4.0,3.0,107.8,1.0,18.811363729185818,1
20974.05,1737.9873333333337,7.0,8.0,27.0,38.0,14.54,12.0,2.0,1460.23,2.0,83.76324659787207,1
46855.17,3987.5975,7.0,5.0,27.0,36.0,19.86,7.0,3.0,1653.0,2.0,145.55242168068656,1
117019.2,9443.54559157295,2.0,3.0,7.0,2.0,4.87,1.0,1.0,623.04,1.0,768.3920502696701,0
36776.48,2836.706666666667,6.0,5.0,20.0,62.0,6.43,6.0,0.0,2418.37,2.0,105.91828209412095,1
106309.8,8410.875662626255,5.0,3.0,8.0,5.0,6.81,4.0,1.0,241.08,1.0,711.9017391502495,0
20877.19,1779.7658333333331,7.0,6.0,20.0,17.0,15.69,16.0,3.0,1324.1,2.0,58.02206477406476,1
16176.835,1585.0695833333332,8.0,3.0,10.0,15.0,0.56,4.0,2.0,1200.7,1.0,21.962186409063587,2
15399.52,1438.293333333333,4.0,3.0,18.0,25.0,18.03,2.0,2.0,556.93,0.0,11.418615429608494,2
18138.0,1464.5,9.0,6.0,28.0,36.0,15.1,10.0,0.0,3919.09,2.0,45.99505329106543,1
40924.81,3469.400833333333,3.0,5.0,4.0,6.0,1.6799999999999995,0.0,1.0,1204.84,1.0,68.38487777158893,0
10277.33,1072.444166666667,6.0,6.0,14.0,29.0,13.24,8.0,2.0,1248.05,2.0,47.90153370238895,2
70902.06,5898.505,4.0,3.0,5.0,6.0,4.88,7.0,3.0,720.71,1.0,29215.0,2
33346.34,2703.8616666666658,5.0,3.0,20.0,17.0,12.38,4.0,2.0,1050.39,2.0,0.0,2
116569.62,9927.756,4.0,4.0,7.0,9.0,11.5,3.0,1.0,757.7,1.0,149.5974624044698,2
30773.87,2593.4891666666667,4.0,4.0,19.0,30.0,14.84,5.0,2.0,1449.51,2.0,28.91097370594089,2
144444.64,11929.053333333335,4.0,4.0,6.0,7.0,17.91,5.0,2.0,1389.48,2.0,720.1557662082834,0
45783.32,3643.276666666666,7.0,7.0,18.0,8.0,10.25,6.0,2.0,608.27,1.0,0.0,2
29394.88,2626.5733333333333,6.0,3.0,8.0,30.0,7.17,7.0,2.0,519.81,1.0,0.0,2
9084.52,856.0433333333334,8.0,1256.0,33.0,28.0,4.0,11.0,3.0,2503.76,2.0,38.263068384181096,1
32810.76,2984.23,6.0,10.0,18.0,31.0,19.08,7.0,0.0,4229.13,2.0,196.7778976441964,2
93139.65,7936.6375,415.0,6.0,6.0,12.0,1.97,4.0,1.0,1016.37,1.0,192.7884218491929,2
97431.9,7992.325,7.0,3.0,17.0,16.0,12.37,0.0,3.0,1095.56,2.0,151.28214618301158,2
174353.0,14739.416666666664,2.0,4.0,6.0,11.0,8.75,2.0,3.0,405.65,1.0,380.72249029763833,0
81815.02,6884.918333333334,0.0,5.0,4.0,4.0,5.18,3.0,1.0,1434.75,1.0,53.92778550328615,0
30619.71,1965.121357137292,5.0,3.0,18.0,34.0,10.06,11.0,2.0,701.44,2.0,298.52114286270813,0
14656.14,992.345,6.0,8.0,16.0,53.0,26.0,12.0,3.0,3443.36,2.0,59011.0,2
57544.23,4672.3525,9.0,5.0,3887.0,41.0,23.63,10.0,0.0,4368.6,2.0,175.34255423904472,1
43985.8,3898.4833333333336,5.0,4.0,5.0,10.0,5.56,3.0,2.0,715.46,2.0,0.0,2
40056.1,3391.008333333333,6.0,4.0,13.0,33.0,5.02,2.0,2.0,182.58,1.0,76.83324885387147,2
30617.5,2348.458333333333,9.0,7.0,20.0,56.0,12.16,12.0,2.0,2058.93,2.0,108.9321985826193,1
33127.31,2484.6091666666666,4.0,4.0,10.0,17.0,9.25,3.0,2.0,37.21,2.0,106.81868640187852,2
14618.9,1214.2416666666666,8.0,4.0,20.0,20.0,9.23,8.0,3.0,408.9,2.0,43.602146044382245,2
54239.94,4341.995,9.0,7.0,29.0,59.0,23.52,11.0,0.0,4160.79,2.0,275.896875503053,2
25347.26,2013.6355000000003,5.0,4.0,20.0,5.0,10.37,5.0,2.0,1032.75,0.0,11.637449187665268,2
17869.29,1643.1075,6.0,3.0,19.0,30.0,10.2,2.0,2.0,276.09,2.0,42.04241999493512,2
32314.44,2805.87,2.0,5.0,5.0,9.0,9.54,0.0,1.0,1339.6,1.0,80.21419153549967,0
31364.96,2662.585,6.0,5.0,10.0,20.0,14.47,7.0,2.0,948.01,2.0,0.0,2
61115.16,5111.372,6.0,5.0,30.0,55.0,15.39,8.0,0.0,1767.19,2.0,233.0886466245243,2
9921.775,753.8145833333333,7.0,9.0,26.0,57.0,16.56,16.0,0.0,4703.9,2.0,56.50456499877907,2
20372.43,1411.7025,10.0,5.0,17.0,29.0,23.96,15.0,3.0,3460.0,2.0,108.1344183283934,1
22308.01,1593.000833333333,5.0,3.0,6.0,19.0,13.02,4.0,2.0,1228.86,2.0,50.8108481274405,2
18776.84,1650.736666666667,7.0,10.0,32.0,26.0,28.18,8.0,0.0,3315.01,2.0,110.20888514606168,2
14403.39,922.2825,5.0,4.0,8.0,11.0,15.98,4.0,2.0,2630.82,2.0,23.30431520748057,0
122053.2,10370.1,8.0,805.0,12.0,19.0,7.238000000000001,6.0,2.0,1292.35,2.0,388.90978365965566,2
66919.4,5552.661333333333,6.0,5.0,13.0,22.0,14.556000000000001,4.0,2.0,417.94,2.0,208.2887508827073,2
76448.44,6134.703333333334,6.0,5.0,17.0,28.0,9.37,3.6,2.0,2063.55,2.0,141.2967146864392,1
89780.85,7647.7375,4.0,5.0,12.0,5.0,1.36,2.0,3.0,540.26,1.0,186.46847727253527,0
11840.105,763.6754166666666,7.0,4.0,20.0,7.0,19.25,2.0,2.0,1259.92,2.0,10.135246429253586,2
16114.245,1244.85375,5.0,2.0,10.0,10.0,11.92,4.0,1.0,495.74,1.0,37.44585940518914,2
12731.78,1246.9816666666668,6.0,5.0,8.0,17.0,12.0,2.0,3.0,80.09,1.0,0.0,2
67151.6,5497.966666666667,5.0,4.0,11.0,26.0,16.56,6.0,2.0,41.67,2.0,369.9293787156488,0
10127.625,872.96875,10.0,8.0,32.0,23.0,10.25,9.4,0.0,4673.99,2.0,39.103704516487326,1
9339.455,924.2879166666668,9.0,6.0,28.0,38.0,20.56,9.0,0.0,2637.94,2.0,46.68586678533654,2
11550.325,947.5270833333334,5.0,7.0,15.0,22.0,1.46,2.0,2.0,689.44,1.0,10.2908852773625,0
67242.56,5623.822999999999,0.0,5.0,9.0,12.0,2.7,0.0,3.0,1017.06,1.0,201.1214397924253,2
20790.085,2015.5070833333327,2.0,7.0,12.0,8.0,5.01,5.0,1.0,695.85,1.0,50.34316991146921,1
54843.69,4438.3075,6.0,7.0,32.0,56.0,17.83,6.0,3.0,4896.0,2.0,312.255632184805,2
99565.36,8377.113333333333,8.0,5.0,20.0,21.0,18.45,6.0,2.0,551.66,2.0,0.0,2
24444.2,1738.0166666666669,8.0,7.0,12.0,27.0,8.24,1864.0,2.0,718.42,2.0,76.60697244447836,2
14184.935,1038.0779166666666,5.0,5.0,6.0,12.0,6.66,4.0,1.0,849.98,1.0,26.371075761637808,0
81764.54,6209.636094068051,1.0,6.0,7.0,30.0,9.28,2.0,1.0,745.06,1.0,475.4367994974163,1
20800.88,1715.406666666667,10.0,10.0,34.0,24.0,9.45,11.0,0.0,2850.2,2.0,60.87912198446632,2
17271.525,1269.29375,8.0,3.0,5.0,14.0,4.74,0.0,1.0,899.28,1.0,13.314419454257422,0
15391.47,1147.6225,7.0,7.0,19.0,20.0,13.68,5.0,3.0,939.63,2.0,4614.0,2
70544.38,5596.698333333334,1.0,7.0,10.0,5.0,1.6199999999999992,1.0,3.0,30.36,1.0,0.0,2
80182.28,6684.856666666668,4.0,4.0,9.0,8.0,1.9,0.0,2.0,645.51,0.0,36.038954600952295,2
33799.36,2944.613333333333,5.0,3.0,19.0,15.0,16.35,5.0,2.0,173.76,2.0,75.09807764471795,0
82651.74,6756.645,6.0,3.0,14.0,7.0,8.66,8.0,2.0,1348.26,2.0,147.5225030934002,2
19669.56,1880.13,8.0,8.0,30.0,24.0,17.01,6.0,0.0,4312.41,2.0,69.02096028476379,2
131296.92,10722.410000000002,4.0,3.0,12.0,5.0,4.88,2.0,1.0,1029.35,1.0,57857.0,0
31454.22,2662.5756666666666,7.0,8.0,28.0,26.0,18.63,8.0,0.0,1996.6,2.0,141.38171494367745,1
17908.15,1748.3458333333335,4.0,4.0,16.0,10.0,13.86,5.0,2.0,755.6,2.0,61.58979336251856,2
99845.4,8600.45,1.0,1.0,11.0,9.0,4.84,1.0,1.0,778.1,1.0,136.47422698899717,0
19980.36,1506.03,4.0,3.0,6.0,30.0,19.44,8.0,2.0,1477.83,0.0,25.80543920627288,2
68081.28,5509.44,7.0,5.0,10.0,28.0,6.72,3.0,2.0,502.86,1.0,95.81290818674692,2
26779.9,1986.658333333333,7.0,4.0,12.0,28.0,7.36,1.0,1.0,680.39,1.0,56.035539800776434,0
140042.28,11399.19,2.0,5.0,8.0,8.0,5.26,7.0,3.0,1438.91,0.0,256.5946453311974,0
15746.63,1122.2191666666663,4.0,3.0,18.0,22.0,10.83,7.0,2.0,2098.83,2.0,44.04040477401768,1
92807.49,7862.9575,1.0,6.0,9.0,15.0,2.78,4.0,1.0,1393.25,1.0,141.3666064593086,0
17686.19,1424.8491666666666,9.0,9.0,19.0,36.0,20.04,9.0,0.0,2994.45,0.0,59.38569732527807,1
18718.52,1784.8766666666668,6.0,9.0,16.0,56.0,22.73,12.0,0.0,4432.96,2.0,126.491489227725,1
7252.065,530.33875,7.0,5.0,24.0,20.0,8.94,7.0,0.0,1345.66,2.0,16.2827333426808,1
8721.605,927.8004166666666,6.0,7.0,20.0,15.0,7.48,7.0,3.0,2592.45,2.0,12.867951489971988,2
116346.93,9814.5775,0.0,3.0,9.0,3.0,6.23,1.0,1.0,115.22,1.0,183.00131988340425,0
35844.66,2762.6478333333334,7.0,6.0,17.0,19.0,12.07,1.0,2.0,62.16,2.0,101.1723270853793,2
98983.17,8178.323856266968,4.0,4.0,5.0,9.0,18.95,7.0,2.0,296.58,2.0,481.24257863649706,0
35296.32,2826.5671666666667,7.0,6.0,5.0,20.0,13.91,5.0,2.0,902.23,2.0,59.16549863768918,2
23681.87,1826.4891666666665,3.0,5.0,15.0,8.0,6.51,0.0,3.0,1433.17,1.0,41.64279281869779,2
102085.2,8751.1,8.0,3.0,1.0,19.0,0.51,3.0,3.0,263.7,0.0,164.95996793580892,2
10667.73,1027.9775,7.0,6.0,18.0,14.0,14.32,2.0,2.0,556.11,2.0,16.305809736297753,2
97351.8,7995.4,3.0,5.0,11.0,11.0,3.7200000000000006,2.0,2.0,1055.95,2.0,44.964136718064346,2
29827.36,2722.613333333333,4.0,5.0,17.0,15.0,10.56,6.0,2.0,1872.75,2.0,31.496674151519752,2
23838.09,2031.5075,5.0,6.0,13.0,24.0,7.15,7.0,2.0,802.3,2.0,53.3080988945046,2
76257.52,6383.793333333334,7.0,9.0,24.0,48.0,21.6,12.0,3.0,2828.24,2.0,346.2966996254188,1
60410.94,5274.245,4.0,7.0,17.0,23.0,7.65,9.0,2.0,1852.86,2.0,149.9263873826631,2
40636.56,3460.38,2.0,6.0,1.0,15.0,7.093999999999999,4.0,1.0,490.98,1.0,31.226807238957097,2
17337.8,1674.8166666666666,9.0,5.0,16.0,37.0,4.96,11.0,0.0,1260.81,2.0,79.63272261426017,1
8871.555,853.29625,8.0,7.0,20.0,22.0,5.72,9.0,0.0,1584.64,2.0,40.10835921305584,1
43220.64,3662.9968333333336,2.0,5.0,12.0,15.0,6.77,1.0,1.0,1292.16,1.0,46388.0,0
31318.84,2334.903333333333,7.0,9.0,26.0,35.0,28.55,7.0,0.0,4286.15,2.0,144.30497561193366,2
125468.44,10445.703333333331,4.0,4.0,10.0,18.0,11.165999999999999,4.0,2.0,1136.85,2.0,338.09240873665965,2
37819.13,3185.5941666666663,0.0,3.0,1.0,9.0,7.63,1.0,1.0,754.73,1.0,79.44872834098895,1
8609.79,511.4825000000001,8.0,8.0,28.0,16.0,24.1,7.0,0.0,3688.7,2.0,34.83110684041458,2
9550.435,719.8695833333333,9.0,5.0,19.0,24.0,6.85,10.0,0.0,1823.14,2.0,48.021137822504905,2
32757.76,2631.813333333333,5.0,6.0,2874.0,14.0,4.28,5.0,3.0,504.73,1.0,47.15487890546197,2
40626.05,3516.504166666667,1.0,4.0,4.0,13.0,5.336,3.0,1.0,74.14,1.0,53.88119413126728,0
10203.99,1119.3325,6.0,10.0,30.0,15.0,8.53,12.0,2.0,1710.59,2.0,16.576583289658963,1
108397.59,2392.1425833333333,3.0,5.0,10.0,15.0,0.84,2.0,3.0,1458.47,1.0,182.749864828908,0
43534.9,3758.908333333333,3.0,6.0,15.0,8.0,16.51,7.0,2.0,314.58,2.0,100.40804469116692,2
45706.47,3640.8725,6.0,7.0,25.0,28.0,21.63,7.0,3.0,4034.53,2.0,142.84644741037712,2
39161.2,3088.433333333333,2.0,4.0,5.0,10.0,0.56,5.0,1.0,1344.45,1.0,42.11282356163925,2
133377.21,11114.7675,0.0,5.0,5.0,1.0,8.16,3.0,1.0,1131.7,1.0,171.9485432378253,1
83990.68,6776.223333333332,7.0,5.0,18.0,51.0,1.89,9.0,0.0,4857.4,2.0,336.58296111681085,1
19137.3,1877.9673333333333,10.0,7.0,27.0,51.0,10.29,6.0,3.0,1461.56,2.0,29.701606654416107,2
40000.96,3187.413333333333,3.0,3.0,5.0,34.0,14.58,2.0,2.0,1326.39,0.0,17.28816022546259,2
30424.17,2835.3475,5.0,7.0,14.0,14.0,3.46,6.0,2.0,519.0,1.0,65.0355184718875,2
47888.94,4197.745000000001,4.0,4.0,27.0,13.0,8.84,8.0,2.0,1835.98,0.0,150.78374500259952,1
37993.12,3210.0933333333337,1.0,6.0,1.0,11.0,5.57,2.0,1.0,537.81,1.0,110.33114546576871,2
86470.84,7060.903333333333,3.0,4.0,20.0,17.0,10.13,4.0,2.0,211.56,2.0,0.0,2
38726.47,3467.205833333333,0.0,4.0,10.0,9.0,1.59,5.0,1.0,259.59,1.0,0.0,0
84120.45000000001,6986.4878333333345,2.0,7.0,8.0,4.0,4.91,5.0,1.0,1317.56,1.0,136.27775632878337,2
18922.23,1801.8525,7.0,7.0,33.0,57.0,17.07,10.0,2.0,1328.22,2.0,39.59802557203147,1
97266.3,8278.524999999998,3.0,5.0,7.0,0.0,16.880000000000006,7.0,1.0,274.98,1.0,201.488033498032,0
9221.27,794.4391666666667,7.0,9.0,23.0,47.0,22.41,9.0,0.0,3707.9,2.0,28.84743450390632,1
112383.56,9542.296666666669,4.0,6.0,4.0,5.0,7.289999999999999,1.0,1.0,1271.36,1.0,0.0,2
17759.1,1533.925,6.0,8.0,19.0,24.0,5.2,10.0,0.0,3598.39,2.0,64.55062048800421,1
35848.82,3219.401666666666,3.0,4.0,12.0,27.0,5.3100000000000005,1.0,2.0,1309.04,1.0,53.63901215296868,2
43802.10000000001,3468.175000000001,10.0,5.0,33.0,42.0,11.52,9.0,3.0,2156.04,0.0,167.9030685385797,1
50552.34,4237.904,8.0,7.0,17.0,30.0,10.42,6.0,2.0,829.97,2.0,35.521195242458354,2
9409.45,952.1208333333334,5.0,6.0,13.0,7.0,10.11,7.0,3.0,209.02,2.0,37.524074847170965,2
32629.08,2672.09,7.0,5.0,30.0,49.0,9.27,7.0,3.0,2012.34,2.0,147.6795542225183,1
37769.92,3175.4933333333333,7.0,4.0,18.0,24.0,14.61,7.0,2.0,196.13,2.0,164.41723939671434,2
31318.84,2334.903333333333,7.0,9.0,26.0,35.0,24.55,7.0,0.0,4286.15,2.0,144.30497561193366,2
85272.06,7276.005,1.0,3.0,5.0,12.0,4.93,4.0,1.0,919.31,1.0,36.57053949227449,0
15509.88,1148.0643333333333,9.0,6.0,23.0,54.0,18.16,10.0,2.0,2664.21,2.0,74.0411329309988,1
56687.56,4514.963333333333,5.0,4.0,7.0,16.0,19.08,484.0,3.0,239.33,2.0,212.9875887788475,2
35469.72,2890.4978460435536,3.0,4.0,10.0,9.0,2.38,5.0,2.0,1266.34,1.0,0.0,2
10189.235,557.1029166666667,7.0,3.0,25.0,10.0,11.77,7.0,2.0,1381.87,2.0,33.10397923774184,1
104708.79,8717.7325,0.0,3.0,1.0,1.0,8.1,4.0,1.0,223.31,1.0,255.7449322277957,0
9446.245,995.1870833333336,6.0,7.0,9.0,19.0,9.07,8.0,2.0,1689.51,2.0,38.22067168137588,2
54815.73,4866.9775,8.0,8.0,20.0,48.0,11.13,11.0,2.0,1441.79,2.0,117.57425637326897,1
19296.63,1820.0525,7.0,10.0,22.0,62.0,5.96,15.0,0.0,2530.46,2.0,131.67623172387172,1
72309.42,6135.785,1.0,5.0,2.0,12.0,4.29,1.0,1.0,493.99,1.0,0.0,1
8917.805,884.1504166666667,7.0,594.0,16.0,54.0,0.87,11.0,0.0,1831.48,2.0,29.609095213330235,1
63199.96,5307.040999999999,0.0,5.0,1.0,3.0,11.01,4.0,1.0,1435.61,1.0,0.0,2
133646.04,11429.17,4.0,5.0,11.0,7.0,2.43,3.0,1.0,1290.92,1.0,114.24824264081518,2
42534.99,3468.5825,7.0,6.0,15.0,34.0,15.53,11.0,2.0,1489.73,2.0,214.0097779141905,1
86742.32,7109.674000000001,8.0,4.0,19.0,8.0,14.12,2.0,2.0,19.11,2.0,136.34231114684215,2
43981.4,3431.116666666667,3.0,6.0,7.0,15.0,13.77,10.0,2.0,534.16,2.0,113.8791951345197,1
9816.78,890.065,7.0,8.0,26.0,46.0,22.01,8.0,0.0,2672.05,2.0,48.39954008206016,1
89507.06999999998,7199.9225,4.0,6.0,8.0,14.0,13.16,4.0,2.0,240.4,2.0,250.9514287228077,2
14114.89,1155.2408333333333,8.0,5.0,5.0,18.0,18.37,7.0,3.0,1453.95,2.0,53.14898590851489,2
59319.42,4760.285,5.0,4.0,13.0,25.0,9.58,7.0,2.0,2569.72,2.0,207.84962257487905,2
107761.29,9047.1075,4.0,5.0,9.0,7.0,13.56,1.0,2.0,34.09,2.0,0.0,2
13982.725,931.2270833333334,7.0,6.0,12.0,12.0,9.45,4.0,2.0,1458.61,2.0,37.983362942412526,2
69341.52,5919.46,3.0,3.0,11.0,5.0,7.925999999999999,3.0,2.0,302.75,0.0,54.60540123017218,2
44158.03,3733.835833333333,5.0,5.0,11.0,13.0,3.33,0.0,1.0,1298.23,1.0,30.46312346994444,0
20039.58,1862.965,6.0,6.0,17.0,16.0,2.28,6.0,0.0,2507.45,2.0,64.03853362505028,1
19358.37,1658.1975,7.0,10.0,15.0,24.0,18.41,9.0,0.0,1486.17,2.0,50.98543270131259,1
14795.73,1011.9775,6.0,6.0,16.0,51.0,15.53,10.0,3.0,3124.43,2.0,63.73944804676253,2
80302.47,6391.8725,5.0,5.0,20.0,15.0,11.71,5.0,2.0,976.47,2.0,0.0,2
74178.04,6299.503333333332,1.0,3.0,10.0,12.0,7.4,1.0,1.0,64.38,1.0,52.80792694644206,2
10568.51,1176.7091666666663,5.0,7.0,8.0,17.0,7.15,7.0,2.0,1062.67,2.0,0.0,2
76624.48,6123.373333333332,0.0,2.0,8.0,13.0,2.82,8.0,1.0,781.42,1.0,0.0,0
8944.07,781.3391666666665,6.0,10.0,22.0,30.0,24.11,7.0,0.0,4405.04,2.0,43.78268756585749,2
8135.855,486.98791666666665,7.0,7.0,17.0,58.0,21.15,8.0,0.0,4584.48,2.0,42.989801785988206,2
42803.10000000001,3628.925000000001,5.0,7.0,22.0,28.0,18.93,11.0,2.0,2394.23,2.0,73.78777939196063,1
87957.02,7422.336833333333,2.0,1470.0,9.0,9.0,9.23,5.0,3.0,811.01,0.0,195.91370327666627,1
9920.795,743.7329166666667,1089.0,9.0,32.0,29.0,22.34,9.0,0.0,2872.19,2.0,42.267431814637646,1
93955.16,8126.596666666667,5.0,5.0,5.0,17.0,1.73,4.0,3.0,425.43,0.0,91.98741416986208,2
40639.06,3572.588333333333,1.0,1.0,3.0,0.0,3.5,4.0,1.0,853.92,1.0,0.0,2
15551.6,1315.9666666666667,6.0,3.0,13.0,8.0,12.81,6.0,2.0,1901.28,2.0,39.55843134427607,2
40196.9,3139.042572456144,2.0,5.0,7.0,0.0,8.07,4.0,1.0,613.9,1.0,56404.0,0
146746.12,12337.564666666667,2.0,4.0,6.0,9.0,3.56,2.0,1.0,1109.03,0.0,332.25001458541124,0
18138.0,1464.5,9.0,6.0,28.0,32.0,25.1,10.0,3.0,3919.09,2.0,45.99505329106543,1
15139.13,1459.5941666666663,7.0,7.0,17.0,42.0,15.02,8.0,3.0,3168.37,2.0,79.27214726816017,2
86189.58,7099.246000000001,5.0,3.0,12.0,28.0,8.15,8.0,1.0,1425.02,0.0,154.97353268402364,1
73409.8,6202.483333333334,7.0,9.0,18.0,25.0,18.13,10.0,2.0,2529.51,2.0,91.9408231701444,1
18124.54,1588.378333333333,7.0,8.0,32.0,37.0,26.71,10.0,0.0,2854.37,2.0,119.34373149882369,2
24726.48,1767.54,4.0,6.0,15.0,17.0,13.51,3.0,2.0,155.22,1.0,73004.0,2
27007.19,2193.5991666666664,3.0,7.0,20.0,14.0,16.24,5.0,2.0,189.0,2.0,0.0,2
70897.32,5905.594666666666,7.0,8.0,23.0,34.0,29.02,13.0,3.0,3657.73,2.0,268.8336032794297,2
36681.48,2999.7900000000004,7.0,10.0,20.0,35.0,8.78,12.0,2.0,2352.66,2.0,153.1074918560046,1
46485.27,3874.7725000000014,9.0,6.0,29.0,26.0,4.69,11.0,0.0,3371.08,0.0,223.02200673295857,1
14562.88,1069.5733333333333,7.0,4.0,18.0,8.0,11.05,10.0,3.0,1619.56,2.0,43.28729266579655,1
106271.13,8663.9275,4.0,7.0,13.0,17.0,5.38,3.0,2.0,492.06,1.0,126.93060816600578,2
116941.71,9614.1425,0.0,7.0,6.0,7.0,10.03,2.0,1.0,721.24,1.0,0.0,0
41675.64,3451.97,4.0,3.0,12.0,5.0,4.9,2.0,1.0,1181.64,1.0,53.79680681865612,2
16319.375,1518.947916666667,7.0,3.0,1.0,16.0,3.67,4.0,3.0,1275.32,1.0,16.291128824626224,2
58089.39,4835.7825,8.0,6.0,25.0,24.0,17.55,7.0,0.0,2504.72,2.0,311.98482177491525,2
178793.92,14854.042666666666,1.0,1.0,11.0,14.0,9.72,7.0,1.0,1015.37,1.0,0.0,0
44624.66,3696.721666666667,1.0,7.0,4.0,6.0,3.46,2.0,1.0,186.89,1.0,0.0,1
20922.34,1926.5283333333327,7.0,6.0,18.0,26.0,12.6,7.0,2.0,363.49,2.0,40.81664088642086,2
51266.34,4089.195,6.0,6.0,24.0,14.0,26.79,10.0,0.0,4895.58,2.0,176.47020552702918,1
14208.865,1365.0720833333332,3.0,4.0,4.0,14.0,4.65,3.0,1.0,605.49,0.0,0.0,0
88957.38,7433.115000000002,4.0,4.0,5.0,19.0,18.52,0.0,2.0,1008.3,1.0,45.86939841625538,0
